id,Date,Product categories,ProductName,Sales,Cloud Coverage,Temperature,Wind Speed,Weather Code,Festival
1712124,12/12/2017,4,Confectionery,72.8,7,1.6,12,68,0
1712134,13/12/2017,4,Confectionery,69.2,7,2.0,12,69,0
1712144,14/12/2017,4,Confectionery,119.3,7,3.0,12,61,0
1712154,15/12/2017,4,Confectionery,57.3,7,3.0,9,20,0
1712164,16/12/2017,4,Confectionery,97.2,1,3.3,10,10,0
1712174,17/12/2017,4,Confectionery,92.4,3,1.1,7,10,0
1712184,18/12/2017,4,Confectionery,81.2,5,2.5,6,10,0
1712194,19/12/2017,4,Confectionery,52.4,7,5.9,7,20,0
1712204,20/12/2017,4,Confectionery,77.3,7,6.6,6,20,0
1712214,21/12/2017,4,Confectionery,44.5,7,6.2,10,21,0
1712224,22/12/2017,4,Confectionery,73.8,7,5.8,9,10,0
1712234,23/12/2017,4,Confectionery,78.9,7,7.8,19,61,0
1712244,24/12/2017,4,Confectionery,75.1,7,8.1,16,61,0
1712274,27/12/2017,4,Confectionery,96.1,7,4.6,7,21,0
1712284,28/12/2017,4,Confectionery,90.2,4,4.1,11,61,0
1712294,29/12/2017,4,Confectionery,82.4,5,2.8,11,61,0
1712304,30/12/2017,4,Confectionery,106.3,7,4.1,10,61,0
1712314,31/12/2017,4,Confectionery,44.2,7,8.3,16,63,0
1801024,2/1/2018,4,Confectionery,99.6,6,5.7,8,61,0
1801034,3/1/2018,4,Confectionery,106.3,7,6.5,11,61,0
1801044,4/1/2018,4,Confectionery,101.4,6,5.5,7,61,0
1801054,5/1/2018,4,Confectionery,104.4,8,4.3,10,61,0
1801064,6/1/2018,4,Confectionery,90.8,7,3.2,8,61,0
1801074,7/1/2018,4,Confectionery,140.0,0,0.7,8,0,0
1801084,8/1/2018,4,Confectionery,115.8,1,1.0,7,5,0
1801094,9/1/2018,4,Confectionery,66.6,4,3.2,11,0,0
1801104,10/1/2018,4,Confectionery,55.6,6,4.0,6,21,0
1801114,11/1/2018,4,Confectionery,59.0,7,3.8,10,61,0
1801124,12/1/2018,4,Confectionery,92.5,7,2.3,10,10,0
1801134,13/1/2018,4,Confectionery,93.2,8,1.3,8,10,0
1801144,14/1/2018,4,Confectionery,147.8,1,0.3,8,5,0
1801154,15/1/2018,4,Confectionery,61.3,7,1.6,12,61,0
1801164,16/1/2018,4,Confectionery,69.7,7,3.4,9,61,0
1801174,17/1/2018,4,Confectionery,74.4,6,1.8,10,61,0
1801184,18/1/2018,4,Confectionery,72.1,7,1.2,17,73,0
1801194,19/1/2018,4,Confectionery,67.6,6,2.0,10,73,0
1801204,20/1/2018,4,Confectionery,98.9,8,1.8,7,61,0
1801214,21/1/2018,4,Confectionery,171.5,6,-0.6,3,49,0
1801224,22/1/2018,4,Confectionery,73.0,7,0.7,7,77,0
1801234,23/1/2018,4,Confectionery,95.9,7,4.7,7,61,0
1801244,24/1/2018,4,Confectionery,63.0,8,11.6,14,61,0
1801254,25/1/2018,4,Confectionery,76.1,7,8.0,9,21,0
1801264,26/1/2018,4,Confectionery,71.2,6,6.0,5,45,0
1801274,27/1/2018,4,Confectionery,118.5,8,5.6,9,10,0
1801284,28/1/2018,4,Confectionery,186.6,6,7.7,16,61,0
1801294,29/1/2018,4,Confectionery,53.9,7,7.6,21,63,0
1801304,30/1/2018,4,Confectionery,83.3,4,5.7,15,10,0
1801314,31/1/2018,4,Confectionery,56.4,7,6.3,15,61,0
1802014,1/2/2018,4,Confectionery,75.1,7,3.5,11,61,0
1802024,2/2/2018,4,Confectionery,102.5,7,3.5,6,61,0
1802034,3/2/2018,4,Confectionery,88.9,7,-1.2,8,71,0
1802044,4/2/2018,4,Confectionery,100.3,7,0.8,18,73,0
1802054,5/2/2018,4,Confectionery,100.0,7,-0.2,10,22,0
1802064,6/2/2018,4,Confectionery,108.2,1,-0.9,5,10,0
1802074,7/2/2018,4,Confectionery,79.4,0,-1.3,4,5,0
1802084,8/2/2018,4,Confectionery,59.7,0,0.0,6,5,0
1802094,9/2/2018,4,Confectionery,97.6,1,-0.3,7,10,0
1802104,10/2/2018,4,Confectionery,104.1,1,0.6,4,10,0
1802114,11/2/2018,4,Confectionery,103.8,7,2.3,11,75,0
1802124,12/2/2018,4,Confectionery,84.8,5,1.8,15,75,0
1802134,13/2/2018,4,Confectionery,93.8,0,2.7,7,10,0
1802144,14/2/2018,4,Confectionery,107.6,0,3.0,8,5,0
1802154,15/2/2018,4,Confectionery,68.0,7,0.7,11,73,0
1802164,16/2/2018,4,Confectionery,76.7,5,4.9,12,21,0
1802174,17/2/2018,4,Confectionery,107.1,8,4.1,5,10,0
1802184,18/2/2018,4,Confectionery,138.8,5,4.4,8,0,0
1802194,19/2/2018,4,Confectionery,95.0,5,4.9,4,5,0
1802204,20/2/2018,4,Confectionery,97.9,1,3.4,11,10,0
1802214,21/2/2018,4,Confectionery,55.5,6,2.2,7,22,0
1802224,22/2/2018,4,Confectionery,66.0,7,1.1,7,20,0
1802234,23/2/2018,4,Confectionery,89.9,1,0.4,12,5,0
1802244,24/2/2018,4,Confectionery,83.5,6,0.1,15,71,0
1802254,25/2/2018,4,Confectionery,101.9,7,-3.0,14,71,0
1802264,26/2/2018,4,Confectionery,65.0,5,-1.5,18,0,0
1802274,27/2/2018,4,Confectionery,81.5,6,-3.4,16,71,0
1802284,28/2/2018,4,Confectionery,98.4,5,-6.1,16,5,0
1803014,1/3/2018,4,Confectionery,55.4,6,-4.0,18,71,0
1803024,2/3/2018,4,Confectionery,84.8,6,-5.0,15,71,0
1803034,3/3/2018,4,Confectionery,117.4,0,-3.4,13,5,0
1803044,4/3/2018,4,Confectionery,96.7,5,-2.3,10,77,0
1803054,5/3/2018,4,Confectionery,90.3,5,6.0,7,10,0
1803064,6/3/2018,4,Confectionery,98.2,0,6.4,9,5,0
1803074,7/3/2018,4,Confectionery,71.6,7,1.2,6,71,0
1803084,8/3/2018,4,Confectionery,83.0,5,4.5,8,61,0
1803094,9/3/2018,4,Confectionery,95.0,7,4.5,13,61,0
1803104,10/3/2018,4,Confectionery,94.0,8,3.4,10,63,0
1803114,11/3/2018,4,Confectionery,172.9,5,11.5,7,45,0
1803124,12/3/2018,4,Confectionery,83.7,7,6.5,5,61,0
1803134,13/3/2018,4,Confectionery,76.8,7,4.3,12,61,0
1803144,14/3/2018,4,Confectionery,89.7,8,3.2,8,21,0
1803154,15/3/2018,4,Confectionery,98.7,8,2.5,20,0,0
1803164,16/3/2018,4,Confectionery,76.7,7,0.2,28,22,0
1803174,17/3/2018,4,Confectionery,64.2,5,-2.2,29,73,0
1803184,18/3/2018,4,Confectionery,209.0,1,-0.8,23,5,0
1803194,19/3/2018,4,Confectionery,96.1,0,2.3,8,5,0
1803204,20/3/2018,4,Confectionery,100.4,0,4.2,17,5,0
1803214,21/3/2018,4,Confectionery,83.9,7,4.7,13,22,0
1803224,22/3/2018,4,Confectionery,86.5,8,5.8,11,61,0
1803234,23/3/2018,4,Confectionery,69.8,8,4.4,5,22,0
1803244,24/3/2018,4,Confectionery,84.0,7,7.1,4,5,0
1803254,25/3/2018,4,Confectionery,85.7,7,7.6,6,0,0
1803264,26/3/2018,4,Confectionery,92.1,7,5.0,8,61,0
1803274,27/3/2018,4,Confectionery,112.2,7,5.3,9,10,0
1803284,28/3/2018,4,Confectionery,95.4,7,3.7,14,61,0
1803294,29/3/2018,4,Confectionery,80.8,7,0.9,8,71,0
1803314,31/3/2018,4,Confectionery,85.4,7,2.2,17,0,0
1804014,1/4/2018,4,Confectionery,97.1,6,2.5,9,71,0
1804024,2/4/2018,4,Confectionery,100.4,5,6.1,8,5,0
1804034,3/4/2018,4,Confectionery,56.2,7,11.8,9,61,0
1804044,4/4/2018,4,Confectionery,71.4,4,13.2,9,61,0
1804054,5/4/2018,4,Confectionery,116.1,7,8.7,19,61,0
1804064,6/4/2018,4,Confectionery,76.4,1,10.0,10,5,0
1804074,7/4/2018,4,Confectionery,67.2,0,14.8,9,5,0
1804084,8/4/2018,4,Confectionery,104.3,0,20.5,5,5,0
1804094,9/4/2018,4,Confectionery,78.1,5,15.3,9,5,0
1804104,10/4/2018,4,Confectionery,73.1,8,5.2,21,10,0
1804114,11/4/2018,4,Confectionery,82.3,8,4.7,22,0,0
1804124,12/4/2018,4,Confectionery,73.7,5,8.0,19,5,0
1804134,13/4/2018,4,Confectionery,80.2,6,8.7,15,61,0
1804144,14/4/2018,4,Confectionery,102.5,8,7.7,10,61,0
1804154,15/4/2018,4,Confectionery,82.5,8,9.5,7,61,0
1804164,16/4/2018,4,Confectionery,78.1,2,13.9,8,63,0
1804174,17/4/2018,4,Confectionery,81.7,0,15.3,11,0,0
1804184,18/4/2018,4,Confectionery,50.2,1,20.4,11,0,0
1804194,19/4/2018,4,Confectionery,81.3,0,23.1,5,0,0
1804204,20/4/2018,4,Confectionery,58.0,0,24.4,13,0,0
1804214,21/4/2018,4,Confectionery,86.1,1,15.7,10,5,0
1804224,22/4/2018,4,Confectionery,99.4,1,14.5,11,5,0
1804234,23/4/2018,4,Confectionery,77.4,4,14.4,18,5,0
1804244,24/4/2018,4,Confectionery,61.4,5,12.1,21,61,0
1804254,25/4/2018,4,Confectionery,96.4,7,9.3,13,61,0
1804264,26/4/2018,4,Confectionery,80.8,6,11.1,18,61,0
1804274,27/4/2018,4,Confectionery,55.1,5,13.1,8,0,0
1804284,28/4/2018,4,Confectionery,81.9,7,14.7,8,61,0
1804294,29/4/2018,4,Confectionery,117.9,7,8.9,9,21,0
1804304,30/4/2018,4,Confectionery,79.3,7,11.6,10,95,0
1805024,2/5/2018,4,Confectionery,75.4,1,14.7,9,5,0
1805034,3/5/2018,4,Confectionery,62.3,1,12.5,14,0,0
1805044,4/5/2018,4,Confectionery,92.7,0,12.2,10,5,0
1805054,5/5/2018,4,Confectionery,74.6,0,14.8,9,5,0
1805064,6/5/2018,4,Confectionery,118.0,0,18.9,10,0,0
1805074,7/5/2018,4,Confectionery,65.5,0,20.8,11,0,0
1805084,8/5/2018,4,Confectionery,101.6,0,22.4,14,5,0
1805094,9/5/2018,4,Confectionery,77.2,0,23.3,12,0,0
1805104,10/5/2018,4,Confectionery,85.5,5,20.5,9,95,0
1805114,11/5/2018,4,Confectionery,84.6,1,15.1,8,0,0
1805124,12/5/2018,4,Confectionery,94.2,5,17.3,10,0,0
1805134,13/5/2018,4,Confectionery,80.0,2,17.3,12,10,0
1805144,14/5/2018,4,Confectionery,53.6,0,18.9,11,5,0
1805154,15/5/2018,4,Confectionery,57.4,0,18.0,9,0,0
1805164,16/5/2018,4,Confectionery,37.7,5,20.6,13,21,0
1805174,17/5/2018,4,Confectionery,73.7,3,15.3,10,5,0
1805184,18/5/2018,4,Confectionery,68.2,7,14.8,9,0,0
1805194,19/5/2018,4,Confectionery,78.0,6,14.9,8,0,0
1805204,20/5/2018,4,Confectionery,65.4,0,18.9,13,5,0
1805224,22/5/2018,4,Confectionery,70.2,0,20.3,13,5,0
1805234,23/5/2018,4,Confectionery,73.5,0,20.2,10,0,0
1805244,24/5/2018,4,Confectionery,27.4,0,20.4,15,5,0
1805254,25/5/2018,4,Confectionery,52.2,0,19.8,16,5,0
1805264,26/5/2018,4,Confectionery,85.1,0,19.9,11,5,0
1805274,27/5/2018,4,Confectionery,87.1,7,16.4,12,20,0
1805284,28/5/2018,4,Confectionery,38.0,2,20.2,10,5,0
1805294,29/5/2018,4,Confectionery,77.5,0,23.5,14,5,0
1805304,30/5/2018,4,Confectionery,60.5,1,23.2,11,17,0
1805314,31/5/2018,4,Confectionery,49.8,0,21.9,14,5,0
1806014,1/6/2018,4,Confectionery,72.6,0,21.4,12,5,0
1806024,2/6/2018,4,Confectionery,62.9,1,22.9,10,5,0
1806034,3/6/2018,4,Confectionery,70.2,7,19.3,9,0,0
1806044,4/6/2018,4,Confectionery,89.3,5,19.3,14,20,0
1806054,5/6/2018,4,Confectionery,90.9,0,19.7,10,5,0
1806064,6/6/2018,4,Confectionery,41.9,0,22.2,14,5,0
1806074,7/6/2018,4,Confectionery,69.4,0,23.7,10,0,0
1806084,8/6/2018,4,Confectionery,50.8,0,22.7,9,0,0
1806094,9/6/2018,4,Confectionery,41.9,6,22.1,7,61,0
1806104,10/6/2018,4,Confectionery,107.4,7,19.1,8,61,0
1806114,11/6/2018,4,Confectionery,47.3,6,18.5,15,0,0
1806124,12/6/2018,4,Confectionery,73.7,8,15.3,12,20,0
1806134,13/6/2018,4,Confectionery,43.9,7,16.4,14,61,0
1806144,14/6/2018,4,Confectionery,48.2,5,20.9,10,0,0
1806154,15/6/2018,4,Confectionery,51.7,4,19.2,7,0,0
1806164,16/6/2018,4,Confectionery,79.9,5,21.3,7,95,1
1806174,17/6/2018,4,Confectionery,106.0,5,18.3,12,61,1
1806184,18/6/2018,4,Confectionery,52.5,7,17.6,9,61,1
1806194,19/6/2018,4,Confectionery,47.9,3,19.2,16,21,1
1806204,20/6/2018,4,Confectionery,68.6,3,23.7,13,0,1
1806214,21/6/2018,4,Confectionery,50.4,7,11.6,15,65,1
1806224,22/6/2018,4,Confectionery,62.7,5,15.6,20,61,1
1806234,23/6/2018,4,Confectionery,49.9,7,14.3,18,61,1
1806244,24/6/2018,4,Confectionery,68.6,6,16.2,10,21,1
1806254,25/6/2018,4,Confectionery,66.9,6,17.2,13,21,0
1806264,26/6/2018,4,Confectionery,54.6,3,20.1,6,21,0
1806274,27/6/2018,4,Confectionery,52.6,0,22.0,11,5,0
1806284,28/6/2018,4,Confectionery,62.5,0,22.1,9,0,0
1806294,29/6/2018,4,Confectionery,70.9,0,21.9,15,5,0
1806304,30/6/2018,4,Confectionery,72.3,0,21.2,10,5,0
1807014,1/7/2018,4,Confectionery,70.8,0,21.1,12,5,0
1807024,2/7/2018,4,Confectionery,52.4,0,22.5,11,5,0
1807034,3/7/2018,4,Confectionery,53.5,0,22.5,9,5,0
1807044,4/7/2018,4,Confectionery,80.1,5,19.7,9,0,0
1807054,5/7/2018,4,Confectionery,74.4,7,17.5,12,20,0
1807064,6/7/2018,4,Confectionery,70.4,0,20.5,18,5,0
1807074,7/7/2018,4,Confectionery,62.2,0,20.3,19,5,0
1807084,8/7/2018,4,Confectionery,64.4,0,23.0,10,5,0
1807094,9/7/2018,4,Confectionery,62.9,6,16.8,18,0,0
1807104,10/7/2018,4,Confectionery,42.7,2,18.7,15,5,0
1807114,11/7/2018,4,Confectionery,88.3,7,19.6,12,21,0
1807124,12/7/2018,4,Confectionery,118.1,1,26.1,14,0,0
1807134,13/7/2018,4,Confectionery,69.5,0,24.0,13,5,0
1807144,14/7/2018,4,Confectionery,109.5,7,17.8,12,0,0
1807154,15/7/2018,4,Confectionery,103.2,2,23.2,9,5,0
1807164,16/7/2018,4,Confectionery,65.5,0,24.3,9,5,0
1807174,17/7/2018,4,Confectionery,77.5,0,26.8,10,0,0
1807184,18/7/2018,4,Confectionery,90.7,3,23.9,13,0,0
1807194,19/7/2018,4,Confectionery,94.2,2,22.6,13,0,0
1807204,20/7/2018,4,Confectionery,95.9,0,22.8,9,0,0
1807214,21/7/2018,4,Confectionery,91.6,0,25.1,10,0,0
1807224,22/7/2018,4,Confectionery,82.4,1,25.0,13,5,0
1807234,23/7/2018,4,Confectionery,78.4,3,24.8,10,0,0
1807244,24/7/2018,4,Confectionery,66.3,0,28.1,10,5,0
1807254,25/7/2018,4,Confectionery,73.5,1,28.4,11,61,0
1807264,26/7/2018,4,Confectionery,70.2,0,28.9,12,5,0
1807274,27/7/2018,4,Confectionery,65.6,0,27.6,16,5,0
1807284,28/7/2018,4,Confectionery,54.1,3,28.8,11,95,0
1807294,29/7/2018,4,Confectionery,129.0,0,24.6,6,0,0
1807304,30/7/2018,4,Confectionery,71.8,6,27.8,10,21,0
1807314,31/7/2018,4,Confectionery,57.1,5,31.3,11,0,0
1307015,1/7/2013,5,Cake,317.5,6,17.8,15,20,0
1307025,2/7/2013,5,Cake,383.6,3,17.3,10,0,0
1307035,3/7/2013,5,Cake,305.5,7,21.1,6,61,0
1307045,4/7/2013,5,Cake,308.4,7,18.9,7,20,0
1307055,5/7/2013,5,Cake,355.5,5,20.0,12,0,0
1307065,6/7/2013,5,Cake,361.9,0,19.0,8,0,0
1307075,7/7/2013,5,Cake,370.2,0,21.4,9,0,0
1307085,8/7/2013,5,Cake,285.2,0,22.7,10,5,0
1307095,9/7/2013,5,Cake,342.1,0,23.3,8,0,0
1307105,10/7/2013,5,Cake,343.4,2,19.7,13,5,0
1307115,11/7/2013,5,Cake,315.9,0,21.4,12,5,0
1307125,12/7/2013,5,Cake,362.8,0,20.3,7,0,0
1307135,13/7/2013,5,Cake,359.2,1,20.1,12,0,0
1307145,14/7/2013,5,Cake,461.1,5,17.7,15,5,0
1307155,15/7/2013,5,Cake,380.7,6,18.7,12,0,0
1307165,16/7/2013,5,Cake,320.4,1,21.2,10,0,0
1307175,17/7/2013,5,Cake,397.0,5,22.5,8,0,0
1307185,18/7/2013,5,Cake,300.4,1,23.3,11,5,0
1307195,19/7/2013,5,Cake,369.4,3,22.5,16,5,0
1307205,20/7/2013,5,Cake,346.2,0,23.2,8,0,0
1307215,21/7/2013,5,Cake,287.4,0,26.4,8,0,0
1307225,22/7/2013,5,Cake,356.5,0,26.1,9,0,0
1307235,23/7/2013,5,Cake,316.3,0,25.0,12,0,0
1307245,24/7/2013,5,Cake,327.3,3,24.1,11,0,0
1307255,25/7/2013,5,Cake,303.2,2,23.1,9,0,0
1307265,26/7/2013,5,Cake,331.5,3,27.3,6,0,0
1307275,27/7/2013,5,Cake,358.9,1,26.2,10,0,0
1307285,28/7/2013,5,Cake,437.8,4,24.9,13,61,0
1307295,29/7/2013,5,Cake,369.0,1,22.8,10,0,0
1307305,30/7/2013,5,Cake,424.1,5,21.1,13,21,0
1307315,31/7/2013,5,Cake,427.0,5,20.3,16,65,0
1308015,1/8/2013,5,Cake,322.3,6,23.4,7,21,0
1308025,2/8/2013,5,Cake,282.4,0,31.4,7,0,0
1308035,3/8/2013,5,Cake,399.3,4,23.4,11,63,0
1308045,4/8/2013,5,Cake,461.7,3,23.1,8,0,0
1308055,5/8/2013,5,Cake,354.3,0,25.8,10,0,0
1308065,6/8/2013,5,Cake,441.5,5,22.2,13,0,0
1308075,7/8/2013,5,Cake,423.9,4,19.2,8,0,0
1308085,8/8/2013,5,Cake,464.9,7,17.0,12,20,0
1308095,9/8/2013,5,Cake,450.1,4,20.3,10,21,0
1308105,10/8/2013,5,Cake,451.0,7,19.4,12,61,0
1308115,11/8/2013,5,Cake,583.5,7,16.4,9,61,0
1308125,12/8/2013,5,Cake,356.0,7,16.5,11,63,0
1308135,13/8/2013,5,Cake,344.6,3,16.4,16,95,0
1308145,14/8/2013,5,Cake,441.3,4,18.3,18,61,0
1308155,15/8/2013,5,Cake,416.6,3,19.8,8,0,0
1308165,16/8/2013,5,Cake,344.5,4,23.6,11,0,0
1308175,17/8/2013,5,Cake,519.8,6,20.6,7,0,0
1308185,18/8/2013,5,Cake,479.5,7,18.6,10,63,0
1308195,19/8/2013,5,Cake,374.3,5,18.5,8,0,0
1308205,20/8/2013,5,Cake,340.1,7,17.8,8,61,0
1308215,21/8/2013,5,Cake,352.7,5,20.1,8,0,0
1308225,22/8/2013,5,Cake,343.4,4,21.7,8,0,0
1308235,23/8/2013,5,Cake,375.3,1,22.0,14,0,0
1308245,24/8/2013,5,Cake,536.2,0,20.9,16,5,0
1308255,25/8/2013,5,Cake,495.2,0,21.4,16,5,0
1308265,26/8/2013,5,Cake,368.7,0,20.1,15,5,0
1308275,27/8/2013,5,Cake,305.8,1,21.1,12,0,0
1308285,28/8/2013,5,Cake,349.4,0,21.3,7,0,0
1308295,29/8/2013,5,Cake,396.5,3,20.2,11,0,0
1308305,30/8/2013,5,Cake,343.4,6,19.8,8,5,0
1308315,31/8/2013,5,Cake,344.1,5,18.4,16,21,0
1309015,1/9/2013,5,Cake,400.4,7,15.9,16,61,0
1309025,2/9/2013,5,Cake,236.1,7,16.6,17,63,0
1309035,3/9/2013,5,Cake,270.4,7,18.2,11,21,0
1309045,4/9/2013,5,Cake,308.7,7,18.1,5,0,0
1309055,5/9/2013,5,Cake,309.0,0,21.7,8,0,0
1309065,6/9/2013,5,Cake,307.0,0,24.7,9,0,0
1309075,7/9/2013,5,Cake,448.0,6,22.8,7,0,0
1309085,8/9/2013,5,Cake,453.8,7,20.2,8,61,0
1309095,9/9/2013,5,Cake,266.7,8,11.6,11,63,0
1309105,10/9/2013,5,Cake,272.1,6,13.6,11,65,0
1309115,11/9/2013,5,Cake,266.3,6,13.9,8,61,0
1309125,12/9/2013,5,Cake,291.3,6,16.1,6,61,0
1309135,13/9/2013,5,Cake,306.3,6,17.4,5,21,0
1309145,14/9/2013,5,Cake,383.1,5,17.6,10,63,0
1309155,15/9/2013,5,Cake,368.2,7,14.9,10,21,0
1309165,16/9/2013,5,Cake,230.7,3,13.1,13,21,0
1309175,17/9/2013,5,Cake,320.5,5,13.1,10,63,0
1309185,18/9/2013,5,Cake,273.5,4,13.1,9,0,0
1309195,19/9/2013,5,Cake,300.3,5,14.8,11,63,0
1309205,20/9/2013,5,Cake,377.4,7,13.5,6,0,0
1309215,21/9/2013,5,Cake,321.0,7,15.4,9,0,0
1309225,22/9/2013,5,Cake,360.0,6,17.1,14,21,0
1309235,23/9/2013,5,Cake,293.9,7,17.3,14,21,0
1309245,24/9/2013,5,Cake,261.6,8,15.7,10,0,0
1309255,25/9/2013,5,Cake,298.3,6,13.5,7,61,0
1309265,26/9/2013,5,Cake,287.8,1,13.0,12,0,0
1309275,27/9/2013,5,Cake,283.2,5,13.0,8,21,0
1309285,28/9/2013,5,Cake,290.9,0,13.1,8,0,0
1309295,29/9/2013,5,Cake,304.8,3,14.2,12,0,0
1309305,30/9/2013,5,Cake,331.2,1,12.8,14,0,0
1310015,1/10/2013,5,Cake,351.6,0,12.9,13,5,0
1310025,2/10/2013,5,Cake,322.9,1,12.7,10,0,0
1310035,3/10/2013,5,Cake,440.9,0,11.8,12,5,0
1310045,4/10/2013,5,Cake,280.8,5,11.2,8,63,0
1310055,5/10/2013,5,Cake,327.0,7,15.6,8,20,0
1310065,6/10/2013,5,Cake,340.7,7,15.3,6,0,0
1310075,7/10/2013,5,Cake,318.5,1,16.3,7,0,0
1310085,8/10/2013,5,Cake,245.7,6,15.1,8,61,0
1310095,9/10/2013,5,Cake,260.8,7,14.3,10,21,0
1310105,10/10/2013,5,Cake,266.2,5,11.0,6,0,0
1310115,11/10/2013,5,Cake,229.1,7,13.9,20,10,0
1310125,12/10/2013,5,Cake,273.2,8,13.0,21,63,0
1310135,13/10/2013,5,Cake,248.4,5,10.9,5,0,0
1310145,14/10/2013,5,Cake,270.4,2,12.5,6,0,0
1310155,15/10/2013,5,Cake,219.9,7,10.7,4,63,0
1310165,16/10/2013,5,Cake,288.9,8,12.3,7,0,0
1310175,17/10/2013,5,Cake,244.4,7,12.0,15,65,0
1310185,18/10/2013,5,Cake,295.1,1,9.1,9,0,0
1310195,19/10/2013,5,Cake,281.6,7,9.5,9,0,0
1310205,20/10/2013,5,Cake,229.5,7,15.2,8,21,0
1310215,21/10/2013,5,Cake,187.6,7,14.3,8,61,0
1310225,22/10/2013,5,Cake,255.8,2,17.6,7,0,0
1310235,23/10/2013,5,Cake,271.2,6,17.7,9,0,0
1310245,24/10/2013,5,Cake,246.2,5,12.7,12,61,0
1310255,25/10/2013,5,Cake,262.5,7,11.9,7,61,0
1310265,26/10/2013,5,Cake,260.8,5,16.8,10,21,0
1310275,27/10/2013,5,Cake,292.5,6,15.0,16,65,0
1310285,28/10/2013,5,Cake,196.8,7,14.4,29,63,0
1310295,29/10/2013,5,Cake,194.1,7,10.8,17,63,0
1310305,30/10/2013,5,Cake,295.3,6,10.4,10,61,0
1310315,31/10/2013,5,Cake,242.2,5,11.2,13,21,0
1311015,1/11/2013,5,Cake,273.4,8,10.6,9,63,0
1311025,2/11/2013,5,Cake,225.7,8,8.9,3,63,0
1311035,3/11/2013,5,Cake,250.8,6,10.7,15,21,0
1311045,4/11/2013,5,Cake,243.5,7,6.8,7,63,0
1311055,5/11/2013,5,Cake,189.3,4,8.9,12,61,0
1311065,6/11/2013,5,Cake,193.0,4,8.1,12,63,0
1311075,7/11/2013,5,Cake,225.7,6,9.5,10,61,0
1311085,8/11/2013,5,Cake,208.9,3,9.3,9,0,0
1311095,9/11/2013,5,Cake,221.2,5,7.7,16,63,0
1311105,10/11/2013,5,Cake,338.9,2,7.0,12,63,0
1311115,11/11/2013,5,Cake,242.7,2,8.3,5,0,0
1311125,12/11/2013,5,Cake,196.5,7,5.9,9,61,0
1311135,13/11/2013,5,Cake,243.1,1,8.8,12,0,0
1311145,14/11/2013,5,Cake,209.1,5,6.9,9,21,0
1311155,15/11/2013,5,Cake,210.4,7,6.5,6,21,0
1311165,16/11/2013,5,Cake,261.8,8,8.9,12,0,0
1311175,17/11/2013,5,Cake,434.5,2,8.9,8,0,0
1311185,18/11/2013,5,Cake,211.4,7,6.7,5,63,0
1311195,19/11/2013,5,Cake,175.2,8,5.8,8,61,0
1311205,20/11/2013,5,Cake,189.1,6,3.9,6,0,0
1311215,21/11/2013,5,Cake,188.0,2,3.3,8,10,0
1311225,22/11/2013,5,Cake,182.2,7,5.4,10,21,0
1311235,23/11/2013,5,Cake,208.8,3,4.9,6,0,0
1311245,24/11/2013,5,Cake,369.4,0,4.6,16,0,0
1311255,25/11/2013,5,Cake,243.0,0,3.7,10,0,0
1311265,26/11/2013,5,Cake,246.5,2,2.3,6,0,0
1311275,27/11/2013,5,Cake,200.0,8,7.3,12,61,0
1311285,28/11/2013,5,Cake,218.6,2,8.0,18,0,0
1311295,29/11/2013,5,Cake,198.6,8,6.0,11,63,0
1311305,30/11/2013,5,Cake,184.7,7,5.5,10,20,0
1312015,1/12/2013,5,Cake,251.2,5,8.7,20,61,0
1312025,2/12/2013,5,Cake,200.9,0,3.1,4,10,0
1312035,3/12/2013,5,Cake,187.8,8,1.7,6,28,0
1312045,4/12/2013,5,Cake,214.9,7,5.9,11,63,0
1312055,5/12/2013,5,Cake,190.1,7,4.5,24,63,0
1312065,6/12/2013,5,Cake,211.0,6,1.8,25,73,0
1312075,7/12/2013,5,Cake,194.8,5,1.0,11,22,0
1312085,8/12/2013,5,Cake,211.4,8,7.0,16,63,0
1312095,9/12/2013,5,Cake,170.5,7,9.2,10,45,0
1312105,10/12/2013,5,Cake,149.4,7,7.2,8,61,0
1312115,11/12/2013,5,Cake,155.8,7,5.0,9,10,0
1312125,12/12/2013,5,Cake,180.8,8,2.5,8,28,0
1312135,13/12/2013,5,Cake,181.4,7,3.5,6,61,0
1312145,14/12/2013,5,Cake,197.8,7,3.0,7,61,0
1312155,15/12/2013,5,Cake,217.5,8,7.9,12,61,0
1312165,16/12/2013,5,Cake,157.4,8,8.8,12,0,0
1312175,17/12/2013,5,Cake,174.6,8,5.0,8,61,0
1312185,18/12/2013,5,Cake,183.9,7,6.9,8,10,0
1312195,19/12/2013,5,Cake,175.7,7,7.4,10,63,0
1312205,20/12/2013,5,Cake,187.4,7,5.3,10,61,0
1312215,21/12/2013,5,Cake,191.0,8,6.6,13,63,0
1312225,22/12/2013,5,Cake,236.1,7,8.1,12,61,0
1312235,23/12/2013,5,Cake,221.1,3,5.5,10,0,0
1312245,24/12/2013,5,Cake,251.6,7,11.4,18,61,0
1312275,27/12/2013,5,Cake,270.6,7,5.8,15,63,0
1312295,29/12/2013,5,Cake,292.5,7,5.7,9,63,0
1312305,30/12/2013,5,Cake,454.4,4,4.8,11,10,0
1312315,31/12/2013,5,Cake,1625.7,4,5.0,7,0,0
1401025,2/1/2014,5,Cake,257.5,7,6.3,9,63,0
